Asset path,Asset type,Source file size,Source file size human,Estimated packed/build size,Referencing scene/prefab/component/script/Resources,Also present in StreamingAssets,Recommended action,Risk level
Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Textures/Coarse Burlap Upholstery/CoarseBurlapUpholsteryDisplacementMap.png,Texture,3692367,3.5 MB,Unavailable: buildreport missing,,No,Review,Unknown
Assets/Idyllic Italian Coast Town/Textures/M_windows_italian_BaseMap.png,Texture,3686448,3.5 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_windows.mat,No,Review,High
Assets/Furniture Mega Pack/FBX/Sofa/Sofa12.fbx,Model/Mesh,3673260,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Prefabs/Sofas/Sofa12.prefab,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair37/Chair37_mat_Chair37_AlbedoTransparency.png,Texture,3665272,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair37.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/Sofa13/Sofa13_mat_Sofa13_AlbedoTransparency.png,Texture,3660447,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa13.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair24/Chair24_mat_Chair24_Normal.png,Texture,3659888,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair24.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png,Texture,3650635,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat; Assets/Furniture Mega Pack/Materials/Bed/mat_Mattress.mat,No,Review,High
Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Textures/Gingham Kitchen Linen/GinghamKitchenLinenDisplacementMap.png,Texture,3644957,3.5 MB,Unavailable: buildreport missing,Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Gingham Kitchen Linen.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair10/Chair10_mat_Chair10_AlbedoTransparency.png,Texture,3640069,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair10.mat,No,Review,High
Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Textures/Cracked Terracotta Floor/CrackedTerracottaFloorDisplacementMap.png,Texture,3636341,3.5 MB,Unavailable: buildreport missing,,No,Review,Unknown
Assets/Furniture Mega Pack/Textures/Chairs/Chair47/Chair47_mat_Chair47_AlbedoTransparency.png,Texture,3633489,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair47.mat,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_floortiles_terracotta_Normal.png,Texture,3629557,3.5 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_floortiles_ceramic 1.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair26/Chair26_mat_Chair26_Normal.png,Texture,3618054,3.5 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair26.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/Sofa30/Sofa30_mat_Sofa30_AlbedoTransparency.png,Texture,3614512,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa30.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table36/Table36_mat_Table36_AlbedoTransparency.png,Texture,3608459,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table36.mat,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_floortiles_ceramic_Normal.png,Texture,3607833,3.4 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_floortiles_ceramic 2.mat; Assets/Idyllic Italian Coast Town/Materials/M_floortiles_ceramic 3.mat; Assets/Idyllic Italian Coast Town/Materials/M_floortiles_ceramic.mat,No,Review,High
Assets/Coconut Palm Tree Pack/Textures/Coconut_Palm_Tree_AFS.psd,Texture,3606262,3.4 MB,Unavailable: buildreport missing,Assets/Coconut Palm Tree Pack/Materials/Coconut_Palm_Tree_AFS.mat; Assets/Coconut Palm Tree Pack/Materials/leaf.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair25/Chair25_mat_Chair25_MetallicSmoothness.png,Texture,3589357,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair25.mat,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_chairs_Normal.png,Texture,3579351,3.4 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_chairs.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/Sofa34/Sofa34_mat_Sofa34_MetallicSmoothness.png,Texture,3579337,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa34.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table36/Table36_mat_Table36_Normal.png,Texture,3576592,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table36.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaLeather/SectionalSofaLeather_mat_SectionalSofaLeather_Normal.png,Texture,3560791,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_SectionalSofaLeather.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair30/Chair30_mat_Chair30_Normal.png,Texture,3553092,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair30.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table40/Table40_mat_Table40_Normal.png,Texture,3549692,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table40.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table23/Table23_mat_Table23_AlbedoTransparency.png,Texture,3540457,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table23.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/Sofa28/Sofa28_mat_Sofa28_AlbedoTransparency.png,Texture,3532782,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa28.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair07/Chair07_mat_Chair07_Normal.png,Texture,3529507,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair07.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table39/Table39_mat_Table39_MetallicSmoothness.png,Texture,3523109,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table39.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair11/Chair11_mat_Chair11_AlbedoTransparency.png,Texture,3516617,3.4 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair11.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table06/Table06_mat_Table06_Normal.png,Texture,3472976,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table06.mat,No,Review,High
Assets/Furniture Mega Pack/FBX/Chair/Chair50.fbx,Model/Mesh,3466780,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Prefabs/Chairs/Chair50.prefab,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_Normal.png,Texture,3464939,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair33.mat,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_boat_kit_Normal.png,Texture,3463901,3.3 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_boat 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_boat.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table42/Table42_mat_Table42_Normal.png,Texture,3461283,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table42.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/Sofa15/Sofa15_mat_Sofa15_AlbedoTransparency.png,Texture,3455314,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa15.mat,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_attachments_metal_Normal.png,Texture,3451057,3.3 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_attachments_metal.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_AlbedoTransparency.png,Texture,3441808,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair45.mat,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_canopies_BaseMap.png,Texture,3439982,3.3 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_boat 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_canopies 1.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair05/Chair05_mat_Chair05_AlbedoTransparency.png,Texture,3426266,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair05.mat,No,Review,High
Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Textures/Mossy Flagstone Floor/MossyFlagstoneFloorAmbientOcclusionMap.png,Texture,3418086,3.3 MB,Unavailable: buildreport missing,,No,Review,Unknown
Assets/Furniture Mega Pack/FBX/Chair/Chair35.fbx,Model/Mesh,3415916,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Prefabs/Chairs/Chair35.prefab,No,Review,High
Assets/Furniture Mega Pack/FBX/Chair/Chair34.fbx,Model/Mesh,3415068,3.3 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Prefabs/Chairs/Chair34.prefab,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_lemonstand_BaseMap.png,Texture,3413219,3.3 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_lemonstand 1.mat; Assets/Idyllic Italian Coast Town/Materials/M_lemonstand.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table50/Table50_mat_Table50_Normal.png,Texture,3399886,3.2 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table50.mat,No,Review,High
Assets/BCaT/Exhibits/BlackKitchen/Audio/exit_reflection.mp3,Audio,3399471,3.2 MB,Unavailable: buildreport missing,Assets/BCaT/Exhibits/BlackKitchen/Editor/BlackKitchenExperienceBuilder.cs; Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity,No,Review,High
Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_AlbedoTransparency.png,Texture,3384506,3.2 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion49_50.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table22/Table22_mat_Table22_AlbedoTransparency.png,Texture,3381728,3.2 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table22.mat,No,Review,High
Assets/BCAT_GLB_TextureRemediation/generic_tulip_flower/Texture_0 _00.png,Texture,3381213,3.2 MB,Unavailable: buildreport missing,,No,Review,Unknown
Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Textures/Mossy Flagstone Floor/MossyFlagstoneFloorDisplacementMap.png,Texture,3376621,3.2 MB,Unavailable: buildreport missing,,No,Review,Unknown
Assets/Idyllic Italian Coast Town/Textures/M_chairs_MaskMap.png,Texture,3376544,3.2 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_chairs.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/Sofa15/Sofa15_mat_Sofa15_MetallicSmoothness.png,Texture,3375783,3.2 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa15.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Sofas/Sofa25/Sofa25_mat_Sofa25_Normal.png,Texture,3373724,3.2 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa25.mat,No,Review,High
Assets/SubstanceAssets/LittleGamesPack/Textures/GamePieces/GamePieces_Mixed_AO.png,Texture,3364336,3.2 MB,Unavailable: buildreport missing,Assets/SubstanceAssets/LittleGamesPack/Materials/GamePieces.mat,No,Review,High
Assets/New Terrain.asset,Unity/Other,3362092,3.2 MB,Unavailable: buildreport missing,Assets/BH_XR_MainScene.unity; Assets/_Recovery/0 (1).unity; Assets/_Recovery/0 (10).unity; Assets/_Recovery/0 (11).unity; Assets/_Recovery/0 (13).unity; Assets/_Recovery/0 (14).unity; Assets/_Recovery/0 (15).unity; Assets/_Recovery/0 (16).unity; Assets/_Recovery/0 (17).unity; Assets/_Recovery/0 (18).unity; Assets/_Recovery/0 (2).unity; Assets/_Recovery/0 (21).unity; Assets/_Recovery/0 (22).unity; Assets/_Recovery/0 (23).unity; Assets/_Recovery/0 (3).unity; Assets/_Recovery/0 (5).unity; Assets/_Recovery/0 (6).unity; Assets/_Recovery/0 (7).unity; Assets/_Recovery/0 (8).unity; Assets/_Recovery/0 (9).unity,No,Review,High
Assets/RealBlend/Demo/Scenes/HDRP_RealBlendSampleScene.unity,Unity/Other,3352022,3.2 MB,Unavailable: buildreport missing,,No,Review,Unknown
Assets/Furniture Mega Pack/Textures/Tables/Table41/Table41_mat_Table41_Normal.png,Texture,3322512,3.2 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table41.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table40/Table40_mat_Table40_MetallicSmoothness.png,Texture,3321277,3.2 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table40.mat,No,Review,High
Assets/Idyllic Italian Coast Town/Textures/M_shopsigns_small_Normal.png,Texture,3315639,3.2 MB,Unavailable: buildreport missing,Assets/Idyllic Italian Coast Town/Materials/M_shopsigns_small.mat,No,Review,High
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_floor3_AlbedoTransparency.png,Texture,3306609,3.2 MB,Unavailable: buildreport missing,Assets/DevDen Arch Viz Scotland/Materials/Study Room/studyroom_floor3.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/studyroom_floor3.mat,No,Review,High
Assets/SubstanceAssets/LittleGamesPack/Textures/GamePieces/GamePieces_Height.png,Texture,3274590,3.1 MB,Unavailable: buildreport missing,,No,Review,Unknown
Assets/Furniture Mega Pack/Textures/Sofas/Sofa19/Sofa19_mat_Sofa19_AlbedoTransparency.png,Texture,3270978,3.1 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa19.mat,No,Review,High
Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Textures/Painted Beech Wall Boards/PaintedBeechWallBoardsDisplacementMap.png,Texture,3265356,3.1 MB,Unavailable: buildreport missing,Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Painted Beech Wall Boards.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Cushions/Cushion29_36/Cushion29_36_mat_Cushion29_36_AlbedoTransparency.png,Texture,3255347,3.1 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion29_36.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Chairs/Chair17/Chair17_mat_Chair17_AlbedoTransparency.png,Texture,3250907,3.1 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Chair/mat_Chair17.mat,No,Review,High
Assets/Furniture Mega Pack/Textures/Tables/Table08/Table08_mat_Table08_AlbedoTransparency.png,Texture,3247146,3.1 MB,Unavailable: buildreport missing,Assets/Furniture Mega Pack/Materials/Table/mat_Table08.mat,No,Review,High
