SHA256,Path,Size,Size human,Duplicate group count,Group total size,Group total human,Recommendation,Risk
7859f6014d531768a8ece7fbec0e1f1b8e996d9d937808699c6548a4b465d27d,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/trash-can_Metallic.png,107487,105.0 KB,2,214974,209.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
cb516e0bf95484ae69b03c493e0b15abfaedf3f7dce110a702b486294709f29d,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Air Conditioner_AO.png,674997,659.2 KB,2,1349994,1.3 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
cb516e0bf95484ae69b03c493e0b15abfaedf3f7dce110a702b486294709f29d,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Air Conditioner_1_AO.png,674997,659.2 KB,2,1349994,1.3 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
343104665c7e89e387310850490a8599af2d807d9019e42a165b1990e457d282,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Knife_Holder_mat_1_AO.png,2070257,2.0 MB,2,4140514,3.9 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
343104665c7e89e387310850490a8599af2d807d9019e42a165b1990e457d282,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Knife_Holder_mat_AO.png,2070257,2.0 MB,2,4140514,3.9 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
cc3b87c2ef43e80061da920ac889566c89cd6f1ec8e26d504acbd6a8e5932697,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bedroom_wood_side_table_AO.png,192823,188.3 KB,2,385646,376.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
cc3b87c2ef43e80061da920ac889566c89cd6f1ec8e26d504acbd6a8e5932697,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bedroom_wood_side_table_1_AO.png,192823,188.3 KB,2,385646,376.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a11f85dcbb39c12ab1e7ac2da28ade015acff1f4d5e697ffdadd93b6eae9f2d3,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/gold_tap_handle_AO.png,1643662,1.6 MB,2,3287324,3.1 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a11f85dcbb39c12ab1e7ac2da28ade015acff1f4d5e697ffdadd93b6eae9f2d3,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/gold_tap_handle_3_AO.png,1643662,1.6 MB,2,3287324,3.1 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
8213a1fd019b7d6c1fcf8214f1243d7ea226de58051bef13da46bc93ec06dd94,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/dressing_mirror1_1_Metallic.png,86808,84.8 KB,2,173616,169.5 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
8213a1fd019b7d6c1fcf8214f1243d7ea226de58051bef13da46bc93ec06dd94,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/dressing_mirror1_Metallic.png,86808,84.8 KB,2,173616,169.5 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1bffd56e235da5bd095a12d5270b69c77f4190f4f77801631911ad91d4f0b874,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/pillow_1_1_Metallic.png,637254,622.3 KB,2,1274508,1.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1bffd56e235da5bd095a12d5270b69c77f4190f4f77801631911ad91d4f0b874,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/pillow_1_Metallic.png,637254,622.3 KB,2,1274508,1.2 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
dcd4e848e07ba1f71b80a4517bb4f8f31fea6e4be999a1cf0dee703735a42bbe,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/toasterNew_AO.png,221706,216.5 KB,2,443412,433.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
dcd4e848e07ba1f71b80a4517bb4f8f31fea6e4be999a1cf0dee703735a42bbe,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/toasterNew_1_AO.png,221706,216.5 KB,2,443412,433.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
9276e7fbe1af737295944cdcb025a0cb08d26510c80acbc79ae9b35c047ddb02,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Socket_1_Metallic.png,22430,21.9 KB,2,44860,43.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
9276e7fbe1af737295944cdcb025a0cb08d26510c80acbc79ae9b35c047ddb02,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Socket_Metallic.png,22430,21.9 KB,2,44860,43.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
78967601ef1ecbb1e67ff57cb42ee549c02d39a1dcdd0aa38201d812631580f0,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_lamp_glass1_Metallic.png,9242,9.0 KB,4,36968,36.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
78967601ef1ecbb1e67ff57cb42ee549c02d39a1dcdd0aa38201d812631580f0,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bedside_lamp1_Metallic.png,9242,9.0 KB,4,36968,36.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
78967601ef1ecbb1e67ff57cb42ee549c02d39a1dcdd0aa38201d812631580f0,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_lamp_glass1_1_Metallic.png,9242,9.0 KB,4,36968,36.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
78967601ef1ecbb1e67ff57cb42ee549c02d39a1dcdd0aa38201d812631580f0,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bedside_lamp1_1_Metallic.png,9242,9.0 KB,4,36968,36.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7818788bb09880f006e704e33e3ffe22d66aa217af23d00ff2533be938fa1aed,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chair_seat_1_AO.png,106520,104.0 KB,2,213040,208.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7818788bb09880f006e704e33e3ffe22d66aa217af23d00ff2533be938fa1aed,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chair_seat_AO.png,106520,104.0 KB,2,213040,208.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
8d35248e570918c97d4142d2f3635744e1f209494e4bf5e9507258ee04922a94,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_metal_1_Metallic.png,78119,76.3 KB,3,234357,228.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
8d35248e570918c97d4142d2f3635744e1f209494e4bf5e9507258ee04922a94,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_metal_2_Metallic.png,78119,76.3 KB,3,234357,228.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
8d35248e570918c97d4142d2f3635744e1f209494e4bf5e9507258ee04922a94,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_metal_Metallic.png,78119,76.3 KB,3,234357,228.9 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
79af65ae1ef9fa6c95d49cd4343c85e3af52e4c9ca6d1a46b348665807ea29a4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Paintings_House_2_AO.png,233381,227.9 KB,2,466762,455.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
79af65ae1ef9fa6c95d49cd4343c85e3af52e4c9ca6d1a46b348665807ea29a4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Paintings_House_2_1_AO.png,233381,227.9 KB,2,466762,455.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
aef052f05caaec32047f5690bf08a7061f88c2e92a9f3048e0f9420459007a89,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/diining_chair_wood_1_AO.png,469667,458.7 KB,2,939334,917.3 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
aef052f05caaec32047f5690bf08a7061f88c2e92a9f3048e0f9420459007a89,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/diining_chair_wood_AO.png,469667,458.7 KB,2,939334,917.3 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7c9fe28ae3681192732e6464b6e8bdb875dbc8b0772203fd2a0e72c749e5eb1f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_1_Metallic.png,5623,5.5 KB,2,11246,11.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7c9fe28ae3681192732e6464b6e8bdb875dbc8b0772203fd2a0e72c749e5eb1f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Metallic.png,5623,5.5 KB,2,11246,11.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f65ebc85b2201e06e448ddcc22b35c4136d4e615ea4edb29131db0e7adc5431c,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1 Metal_1_AO.png,958628,936.2 KB,4,3834512,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f65ebc85b2201e06e448ddcc22b35c4136d4e615ea4edb29131db0e7adc5431c,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1 Metal_AO.png,958628,936.2 KB,4,3834512,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f65ebc85b2201e06e448ddcc22b35c4136d4e615ea4edb29131db0e7adc5431c,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1_AO.png,958628,936.2 KB,4,3834512,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f65ebc85b2201e06e448ddcc22b35c4136d4e615ea4edb29131db0e7adc5431c,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1_1_AO.png,958628,936.2 KB,4,3834512,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
912d1933e4a19c79e0cd14c3b776c1ed5db9e227572d12aa97a1a51df931cf37,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_mat1_AO.png,78182,76.3 KB,3,234546,229.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
912d1933e4a19c79e0cd14c3b776c1ed5db9e227572d12aa97a1a51df931cf37,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_mat1_2_AO.png,78182,76.3 KB,3,234546,229.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
912d1933e4a19c79e0cd14c3b776c1ed5db9e227572d12aa97a1a51df931cf37,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_mat1_1_AO.png,78182,76.3 KB,3,234546,229.0 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
69eb6e5fb575feeea5eeaaf8b6e6353ff9dd60a30ebed96c696b757f43316913,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/teatable_1_AO.png,104289,101.8 KB,2,208578,203.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
69eb6e5fb575feeea5eeaaf8b6e6353ff9dd60a30ebed96c696b757f43316913,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/teatable_AO.png,104289,101.8 KB,2,208578,203.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
b5515eb8660c7a5ebb041dc4bb544253cd7a54e57b7e5727a16b5e1e04a6116f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/tolpaper_Metallic.png,36722,35.9 KB,2,73444,71.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
b5515eb8660c7a5ebb041dc4bb544253cd7a54e57b7e5727a16b5e1e04a6116f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/tolpaper_1_Metallic.png,36722,35.9 KB,2,73444,71.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
45b6a039ba157ad4c6404b96a3c92f60f27d62567e7067bef43d51b69824a0fc,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_cabin_1_Metallic.png,21126,20.6 KB,2,42252,41.3 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
45b6a039ba157ad4c6404b96a3c92f60f27d62567e7067bef43d51b69824a0fc,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_cabin_Metallic.png,21126,20.6 KB,2,42252,41.3 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
739e2e89c73982aba8cabc5edcd8f4cee61f49c923a52fafe3291a8ec9cde1ae,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/dinning_chair_cusion_1_AO.png,255033,249.1 KB,2,510066,498.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
739e2e89c73982aba8cabc5edcd8f4cee61f49c923a52fafe3291a8ec9cde1ae,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/dinning_chair_cusion_AO.png,255033,249.1 KB,2,510066,498.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
afaed18a34d367e8885c737d1c9d0b474521a67bdb2ac7efeba120998872214b,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/carpet_AO.png,84060,82.1 KB,2,168120,164.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
afaed18a34d367e8885c737d1c9d0b474521a67bdb2ac7efeba120998872214b,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/carpet_1_AO.png,84060,82.1 KB,2,168120,164.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
0bd6118ceb27a6ae37bd3f5eac4a263df806ab65b34d89f639305a197f5e7cdf,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/glass_AO.png,1351144,1.3 MB,2,2702288,2.6 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
0bd6118ceb27a6ae37bd3f5eac4a263df806ab65b34d89f639305a197f5e7cdf,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/glass_1_AO.png,1351144,1.3 MB,2,2702288,2.6 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
32c1bd12183c9c4811e3f3d0eda57a797ffd3aff239319256bde24febee90bb8,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Paintings_House_1_1_AO.png,188245,183.8 KB,2,376490,367.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
32c1bd12183c9c4811e3f3d0eda57a797ffd3aff239319256bde24febee90bb8,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Paintings_House_1_AO.png,188245,183.8 KB,2,376490,367.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1a4739c3d85780e54ffd3ebef3397334294dfc40be2a199b516a6fd26b0ac73c,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_table_2_AO.png,296889,289.9 KB,3,890667,869.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1a4739c3d85780e54ffd3ebef3397334294dfc40be2a199b516a6fd26b0ac73c,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_table_2_1_AO.png,296889,289.9 KB,3,890667,869.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1a4739c3d85780e54ffd3ebef3397334294dfc40be2a199b516a6fd26b0ac73c,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_table_2_2_AO.png,296889,289.9 KB,3,890667,869.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f988cd744623b1af941530cedef15d98f08fc225e71f639016473c9dbd722721,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Panels_AO.png,169834,165.9 KB,2,339668,331.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f988cd744623b1af941530cedef15d98f08fc225e71f639016473c9dbd722721,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/TV_Panels_1_AO.png,169834,165.9 KB,2,339668,331.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7a499ed5a74bfaa971304f9ff461fc936de8cb39479eded2d7b809641ccd6981,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/coffee_maker_Metallic.png,128394,125.4 KB,2,256788,250.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
7a499ed5a74bfaa971304f9ff461fc936de8cb39479eded2d7b809641ccd6981,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/coffee_maker_1_Metallic.png,128394,125.4 KB,2,256788,250.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
229af9fef65b16563992ca2be1aef810775be74802c1240376a0724dcebaf89e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/gold_tap_handle_1_1_AO.png,960363,937.9 KB,4,3841452,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
229af9fef65b16563992ca2be1aef810775be74802c1240376a0724dcebaf89e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/gold_tap_handle_1_AO.png,960363,937.9 KB,4,3841452,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
229af9fef65b16563992ca2be1aef810775be74802c1240376a0724dcebaf89e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/gold_tap_handle_2_AO.png,960363,937.9 KB,4,3841452,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
229af9fef65b16563992ca2be1aef810775be74802c1240376a0724dcebaf89e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/gold_tap_handle_2_1_AO.png,960363,937.9 KB,4,3841452,3.7 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
9248faa0e054fc809f77c9221e993d83eb3fcb18bda989be8f4eee696dac2dbd,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/table1_AO.png,1745905,1.7 MB,2,3491810,3.3 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
9248faa0e054fc809f77c9221e993d83eb3fcb18bda989be8f4eee696dac2dbd,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/table1_1_AO.png,1745905,1.7 MB,2,3491810,3.3 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
566c9b08668a502b233015aede1b74aa0b16ccd8b5d30126ab652891fe0b8894,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_lamp_glass1_1_AO.png,51510,50.3 KB,2,103020,100.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
566c9b08668a502b233015aede1b74aa0b16ccd8b5d30126ab652891fe0b8894,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_lamp_glass1_AO.png,51510,50.3 KB,2,103020,100.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
352471224ac3dc7ea6947a96b314e2857d287ced59990f79218afd0c62b2a57a,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/plate_Metallic.png,111009,108.4 KB,2,222018,216.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
352471224ac3dc7ea6947a96b314e2857d287ced59990f79218afd0c62b2a57a,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/plate_1_Metallic.png,111009,108.4 KB,2,222018,216.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
47b6c6abd4a9a706dc8e56b45dffa08365d2f1236deb398f247952ec7cfc752f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_shelf_1_Metallic.png,20287,19.8 KB,2,40574,39.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
47b6c6abd4a9a706dc8e56b45dffa08365d2f1236deb398f247952ec7cfc752f,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_shelf_Metallic.png,20287,19.8 KB,2,40574,39.6 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
809ebb4420808211959fad5d55cfb817c80703cb12a5e5caa2a4919042fb4ab2,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_cabin_AO.png,320199,312.7 KB,2,640398,625.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
809ebb4420808211959fad5d55cfb817c80703cb12a5e5caa2a4919042fb4ab2,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_cabin_1_AO.png,320199,312.7 KB,2,640398,625.4 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
422f71716ddcabf425daa95fb287adf62e3ca595e12748725af2396790f9bec4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Bedroom_wood_table_1_AO.png,21247,20.7 KB,2,42494,41.5 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
422f71716ddcabf425daa95fb287adf62e3ca595e12748725af2396790f9bec4,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Bedroom_wood_table_AO.png,21247,20.7 KB,2,42494,41.5 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ef24d13bff3f07c314758d5fa21bda8f3def96c3fb46cb80d4fc8c49c076cad3,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_table_2_2_Metallic.png,189322,184.9 KB,3,567966,554.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ef24d13bff3f07c314758d5fa21bda8f3def96c3fb46cb80d4fc8c49c076cad3,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_table_2_1_Metallic.png,189322,184.9 KB,3,567966,554.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
ef24d13bff3f07c314758d5fa21bda8f3def96c3fb46cb80d4fc8c49c076cad3,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_table_2_Metallic.png,189322,184.9 KB,3,567966,554.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f6c6fb75102222fa9f36420b865137a468d8adb6248276214aab700897c5f44b,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/metal_1_AO.png,147036,143.6 KB,2,294072,287.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
f6c6fb75102222fa9f36420b865137a468d8adb6248276214aab700897c5f44b,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/metal_AO.png,147036,143.6 KB,2,294072,287.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
11005eee70581963b9f092c2e4779e1d8428932931146b6bf862ca9535aeb98e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/metaldryer_1_Metallic.png,28011,27.4 KB,2,56022,54.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
11005eee70581963b9f092c2e4779e1d8428932931146b6bf862ca9535aeb98e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/metaldryer_Metallic.png,28011,27.4 KB,2,56022,54.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1672aaa328b4348614b6ba14d8bb8efda9ed6732ccf69d3e544c90d9614b2188,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chair_seat_1_Metallic.png,20540,20.1 KB,2,41080,40.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1672aaa328b4348614b6ba14d8bb8efda9ed6732ccf69d3e544c90d9614b2188,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/study_chair_seat_Metallic.png,20540,20.1 KB,2,41080,40.1 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
4e52c72e6f3af878dcc42124b5d425fbe175ef10a02ea2f61447e727a3505b3e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/knives_2_Metallic.png,111973,109.3 KB,2,223946,218.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
4e52c72e6f3af878dcc42124b5d425fbe175ef10a02ea2f61447e727a3505b3e,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/knives_Metallic.png,111973,109.3 KB,2,223946,218.7 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a21886bb2eca4eeafed5cc7cd81f5c1d0598162e3766c590dffdbeae2874fe56,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Chopboard_mat_AO.png,2151751,2.1 MB,2,4303502,4.1 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
a21886bb2eca4eeafed5cc7cd81f5c1d0598162e3766c590dffdbeae2874fe56,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Chopboard_mat_1_AO.png,2151751,2.1 MB,2,4303502,4.1 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
6a41b5c7483a142b23fcffaee3684f6ec1e552f7457cbab8273e04a9167681ab,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/toilet_wood_1_AO.png,750568,733.0 KB,2,1501136,1.4 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
6a41b5c7483a142b23fcffaee3684f6ec1e552f7457cbab8273e04a9167681ab,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/toilet_wood_1_1_AO.png,750568,733.0 KB,2,1501136,1.4 MB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1989f554fbdb0f9aebd0ce6a29023c5891986a95aace577ec6d8f127426798ba,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/tolpaper_1_AO.png,211561,206.6 KB,2,423122,413.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
1989f554fbdb0f9aebd0ce6a29023c5891986a95aace577ec6d8f127426798ba,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/tolpaper_AO.png,211561,206.6 KB,2,423122,413.2 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
31ee979031c7ae8eb280510b02d7b11f015b69d0eb22609dcb3a907386b7ee65,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/green_wood_1_1_Metallic.png,92625,90.5 KB,4,370500,361.8 KB,Likely safe verify in Unity,High-risk deletion unless unreferenced evidence strong
