path,type,fileBytes,vertices,triangles,subMeshes,reason
"Assets/TerrainSampleAssets/Textures/Terrain/Soil_Rocks_BaseColor.tif","Texture2D",34369328,0,0,0,name/path heuristic
"Assets/TerrainSampleAssets/Textures/Terrain/Soil_Rocks_MaskMap.tif","Texture2D",36039052,0,0,0,name/path heuristic
"Assets/TerrainSampleAssets/Textures/Terrain/Soil_Rocks_Normal.tif","Texture2D",35677264,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat","Material",3839,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/WallGreen.mat","Material",3828,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor4m.FBX","GameObject",17440,24,12,1,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugDoorMat.FBX","GameObject",19184,72,36,1,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow2m.FBX","GameObject",32480,196,112,4,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow2mCurtain.FBX","GameObject",28864,256,172,2,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX","GameObject",29936,326,216,2,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowBay4m.FBX","GameObject",48208,540,374,6,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowBay4mCurtain.FBX","GameObject",34112,522,384,2,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowTall4m.FBX","GameObject",35248,288,168,4,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/RugDoorMat.prefab","GameObject",2451,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindow2m.prefab","GameObject",14131,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindowBay4m.prefab","GameObject",19055,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindowTall4m.prefab","GameObject",10768,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Textures/TrimSheet_GreenPurple.jpg","Texture2D",111286,0,0,0,name/path heuristic
"Assets/UnityTechnologies/Basic Asset Pack Interior/Textures/WallGreenLight.jpg","Texture2D",94644,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/Assets/SpriteEditorWindowDefault.overlay","DefaultAsset",1076,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/SpriteEditor/SpriteEditorWindow.cs","MonoScript",67057,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/SpriteEditor/SpriteEditorWindowSettings.cs","MonoScript",2003,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/SpriteEditor/SpriteUtilityWindow.cs","MonoScript",17063,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/SpriteEditorModule/SpriteFrameModule/SpriteFrameCapabilityWindow.cs","MonoScript",6065,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/UI/SpriteEditor/PolygonChangeShapeWindow.uxml","VisualTreeAsset",651,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/UI/SpriteEditor/SpriteFrameCapabilityWindow.uss","StyleSheet",1386,0,0,0,name/path heuristic
"Packages/com.unity.2d.sprite/Editor/UI/SpriteEditor/SpriteFrameCapabilityWindow.uxml","VisualTreeAsset",1210,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/AutoGroupGenerator/AutoGroupGeneratorWindow.cs","MonoScript",13283,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/BuildReportVisualizer/BuildReport Resources/Icons/PlatformStandaloneWindowsIcon.png","Texture2D",454,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/BuildReportVisualizer/BuildReport Resources/Icons/PlatformStandaloneWindowsIcon@2x.png","Texture2D",974,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/BuildReportVisualizer/BuildReportWindow.cs","MonoScript",15024,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/BuildReportVisualizer/UIToolKitAssets/UXML/BuildReportWindow.uxml","VisualTreeAsset",3001,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/Diagnostics/Profiler/ContentSearch.cs","MonoScript",13332,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/Diagnostics/Profiler/UXML/TreeColumnNames.cs","MonoScript",727,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/GUI/AddressableAssetsWindow.cs","MonoScript",8101,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/GUI/AnalyzeWindow.cs","MonoScript",2761,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/GUI/ContentUpdatePreviewWindow.cs","MonoScript",14322,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/GUI/GUIElements/SearchStringFilters.cs","MonoScript",8160,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/GUI/LabelWindow.cs","MonoScript",9989,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/GUI/ProfileDataSourceDropdownWindow.cs","MonoScript",32273,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Editor/GUI/ProfileWindow.cs","MonoScript",39461,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Tests/Editor/AddressableAssetsWindowTests.cs","MonoScript",13297,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Tests/Editor/BuildReportVisualizer/BuildReportWindowTests.cs","MonoScript",455,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Tests/Editor/BuildReportWindowTests.cs","MonoScript",4539,0,0,0,name/path heuristic
"Packages/com.unity.addressables/Tests/Editor/SearchFiltersTests.cs","MonoScript",3620,0,0,0,name/path heuristic
"Packages/com.unity.ai.navigation/Editor/NavigationWindow.cs","MonoScript",16512,0,0,0,name/path heuristic
"Packages/com.unity.ai.navigation/EditorResources/d_NavigationWindowIcon.asset","Texture2D",1548,0,0,0,name/path heuristic
"Packages/com.unity.ai.navigation/EditorResources/d_NavigationWindowIcon.png","Texture2D",2940,0,0,0,name/path heuristic
"Packages/com.unity.ai.navigation/EditorResources/NavigationWindowIcon.asset","Texture2D",1546,0,0,0,name/path heuristic
"Packages/com.unity.ai.navigation/EditorResources/NavigationWindowIcon.png","Texture2D",2943,0,0,0,name/path heuristic
"Packages/com.unity.burst/Editor/BurstStringSearch.cs","MonoScript",14315,0,0,0,name/path heuristic
"Packages/com.unity.burst/Runtime/Intrinsics/Arm/NEON_AArch64.cs","MonoScript",1332228,0,0,0,name/path heuristic
"Packages/com.unity.burst/Runtime/Intrinsics/Arm/NEON_AArch64_crypto.cs","MonoScript",14668,0,0,0,name/path heuristic
"Packages/com.unity.burst/Runtime/Intrinsics/Arm/NEON_AArch64_dotprod.cs","MonoScript",16400,0,0,0,name/path heuristic
"Packages/com.unity.burst/Runtime/Intrinsics/Arm/NEON_AArch64_fp16.cs","MonoScript",342201,0,0,0,name/path heuristic
"Packages/com.unity.burst/Runtime/Intrinsics/Arm/NEON_AArch64_rdma.cs","MonoScript",47043,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows/CinemachineComposerPrefs.cs","MonoScript",3961,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows/CinemachineCorePrefs.cs","MonoScript",6208,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows/CinemachineDeoccluderPrefs.cs","MonoScript",1761,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows/CinemachineSettings.cs","MonoScript",7701,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows/CinemachineSplineDollyPrefs.cs","MonoScript",3056,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows/CinemachineTimelinePrefs.cs","MonoScript",2496,0,0,0,name/path heuristic
"Packages/com.unity.cinemachine/Editor/Windows/WaveformWindow.cs","MonoScript",9481,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/CodeCoverageWindow.cs","MonoScript",51290,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/FolderDropDownMenu.cs","MonoScript",2573,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/FolderType.cs","MonoScript",131,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/IncludedAssembliesPopupWindow.cs","MonoScript",4931,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/IncludedAssembliesTreeView.cs","MonoScript",7453,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/PathFilterType.cs","MonoScript",135,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/PathToAddDropDownMenu.cs","MonoScript",2516,0,0,0,name/path heuristic
"Packages/com.unity.testtools.codecoverage/Editor/CoverageWindow/PathToAddHandler.cs","MonoScript",2653,0,0,0,name/path heuristic
"Packages/com.unity.editorcoroutines/Editor/EditorWindowCoroutineExtension.cs","MonoScript",4127,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Compositor/CompositorWindow.cs","MonoScript",10566,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/BaseMapGenPass.template","DefaultAsset",7143,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/BaseMapGenPass.template.hlsl","ShaderInclude",1471,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/CreateTerrainLitShaderGraph.cs","MonoScript",1121,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/ShaderPass.template","DefaultAsset",11637,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/ShaderPass.template.hlsl","ShaderInclude",6893,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/ShaderPassDefine.template.hlsl","ShaderInclude",17060,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/TerrainLitData.cs","MonoScript",404,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/TerrainLitSubTarget.cs","MonoScript",52790,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/TerrainLitSubTarget.Dependencies.cs","MonoScript",5708,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/TerrainLitSurfaceOptionPropertyBlock.cs","MonoScript",3024,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/ShaderGraph/Vertex.template.hlsl","ShaderInclude",12411,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/StandardsTerrainToHDTerrainLitUpgrader.cs","MonoScript",641,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/TerrainLit/TerrainLitGUI.cs","MonoScript",19065,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/UIBlocks/TerrainLitShaderGraphGUI.cs","MonoScript",1741,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Material/UIBlocks/TerrainSurfaceOptionsUIBlock.cs","MonoScript",14771,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/RenderPipeline/CustomPass/CustomPassListSearchWindow.cs","MonoScript",2125,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Indoors","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Indoors/Indoors RayTracing Profile.asset","VolumeProfile",6760,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Indoors/IndoorsScene","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Indoors/IndoorsScene/IndoorsScene Baking Set.asset","ProbeVolumeBakingSet",3477,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Indoors/IndoorsScene.unity","SceneAsset",145473,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Indoors/IndoorsSceneProfile.asset","VolumeProfile",20725,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Indoors/IndoorsSceneTemplate.scenetemplate","SceneTemplateAsset",2077360,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Outdoors","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Outdoors/Outdoors RayTracing Profile.asset","VolumeProfile",6756,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Outdoors/OutdoorsScene.unity","SceneAsset",83270,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Outdoors/OutdoorsSceneProfile.asset","VolumeProfile",19865,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/SceneTemplates/Outdoors/OutdoorsSceneTemplate.scenetemplate","SceneTemplateAsset",2076982,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Editor/Sky/HDLightingWindowEnvironmentSection.cs","MonoScript",11170,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/ScreenSpaceLighting/RayMarching.hlsl","ShaderInclude",6759,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/ScreenSpaceLighting/RayMarchingFallbackHierarchy.cs","MonoScript",1815,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/ScreenSpaceLighting/RayMarchingFallbackHierarchy.cs.hlsl","ShaderInclude",562,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit","DefaultAsset",0,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit.hlsl","ShaderInclude",389,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit.shader","Shader",25750,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit_Basemap.hlsl","ShaderInclude",692,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit_Basemap.shader","Shader",20545,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit_Basemap_Includes.hlsl","ShaderInclude",232,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit_BasemapGen.shader","Shader",3954,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit_Splatmap.hlsl","ShaderInclude",13773,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLit_Splatmap_Includes.hlsl","ShaderInclude",2214,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLitAPI.cs","MonoScript",3169,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLitData.hlsl","ShaderInclude",11531,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLitSurfaceData.hlsl","ShaderInclude",359,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLitTemplate.hlsl","ShaderInclude",5269,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Material/TerrainLit/TerrainLitTemplateRayTracing.hlsl","ShaderInclude",2732,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipeline/Raytracing/RayTracingFallbackHierarchy.cs","MonoScript",1770,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipeline/Raytracing/RayTracingFallbackHierarchy.cs.hlsl","ShaderInclude",550,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipeline/Raytracing/Shaders/RayMarching.compute","ComputeShader",8348,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Material/DefaultHDTerrainMaterial.mat","Material",2047,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Terrain Standard 4 Layers.shadergraph","Shader",139985,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ShaderGraph/Terrain Standard 8 Layers.shadergraph","Shader",276763,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/Texture/SMAA/SearchTex.tga","Texture2D",3116,0,0,0,name/path heuristic
"Packages/com.unity.render-pipelines.high-definition/Runtime/Water/HDRenderPipeline.WaterSystem.SimulationCPU.Search.cs","MonoScript",23055,0,0,0,name/path heuristic
"Packages/com.unity.inputsystem/InputSystem/Controls/Processors/EditorWindowSpaceProcessor.cs","MonoScript",2592,0,0,0,name/path heuristic
"Packages/com.unity.inputsystem/InputSystem/Devices/Commands/QueryEditorWindowCoordinatesCommand.cs","MonoScript",1273,0,0,0,name/path heuristic
"Packages/com.unity.inputsystem/InputSystem/Editor/Debugger/InputActionDebuggerWindow.cs","MonoScript",1909,0,0,0,name/path heuristic
"Packages/com.unity.inputsystem/InputSystem/Editor/Debugger/InputDebuggerWindow.cs","MonoScript",46048,0,0,0,name/path heuristic
"Packages/com.unity.inputsystem/InputSystem/Editor/Debugger/InputDeviceDebuggerWindow.cs","MonoScript",26847,0,0,0,name/path heuristic
"Packages/com.unity.inputsystem/InputSystem/Editor/Internal/AdvancedDropdown/AdvancedDropdownWindow.cs","MonoScript",20418,0,0,0,name/path heuristic
